AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,10870,3.6,5.668,1.2,NA,NA,48.66,101210,1.3,29.59,37.78,48.27,60.74,65.44,61550,78590,100410,126330,136110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2011,Boilermakers,detailed,130,30.9,0.067,0.73,NA,NA,40.32,83870,4.9,29.13,37.13,37.14,48.19,48.19,60590,77240,77240,100240,100240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,600,7.1,0.311,0.78,NA,NA,37.28,77550,2.6,22.95,28.9,37.03,47.74,48.33,47730,60110,77030,99310,100520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2022,Stonemasons,detailed,**,**,**,**,NA,NA,32.04,66650,7.2,25.74,29.25,29.64,37.66,41,53530,60830,61650,78330,85280,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,15260,6.1,7.96,1.68,NA,NA,33.71,70110,2,22.74,26.74,29.86,38.38,48.03,47300,55630,62110,79830,99900,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2041,Carpet Installers,detailed,300,26.8,0.159,1.13,NA,NA,25.38,52780,7.6,17.01,17.46,22.64,29.97,39.32,35380,36310,47100,62330,81780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,480,23.8,0.248,1.91,NA,NA,23.69,49270,5.6,17.53,18.53,22.32,28.71,28.82,36470,38550,46430,59720,59940,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2044,Tile and Stone Setters,detailed,480,17.6,0.248,0.85,NA,NA,26.99,56150,3.7,17.78,23.48,24.56,29.88,36.73,36990,48830,51070,62150,76390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2051,Cement Masons and Concrete Finishers,detailed,2780,8.7,1.45,1.09,NA,NA,32.69,68000,3.5,21.51,24.06,33.54,38.17,48.09,44750,50040,69750,79390,100020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2061,Construction Laborers,detailed,15740,6,8.206,1.19,NA,NA,28,58240,1.9,18.05,22.31,24.59,36.01,38.78,37550,46410,51140,74890,80660,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,**,**,**,**,NA,NA,29.54,61440,8.7,18.35,26.31,29.76,37.82,37.83,38170,54720,61900,78670,78680,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2072,Pile Driver Operators,detailed,140,38.7,0.071,2.65,NA,NA,42.67,88750,2.2,30.23,37.52,47.27,48.01,49.05,62870,78050,98310,99850,102020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,4530,5.1,2.361,0.82,NA,NA,39.4,81950,1.5,26.31,30.91,38.02,47.99,49.38,54720,64290,79090,99820,102720,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2081,Drywall and Ceiling Tile Installers,detailed,2700,9,1.409,2.05,NA,NA,34.77,72310,5.1,16.33,28.66,36.5,45.1,48.09,33970,59610,75920,93810,100020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2082,Tapers,detailed,1610,9.4,0.838,8.1,NA,NA,35.82,74510,3,28.38,29.27,35.18,44.39,47.69,59020,60890,73180,92340,99190,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2111,Electricians,detailed,10160,2.9,5.3,1.15,NA,NA,40.77,84790,1.5,23.12,29.52,37.99,49.22,62.39,48100,61390,79020,102380,129760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2121,Glaziers,detailed,1210,13.6,0.633,1.69,NA,NA,34.6,71970,6.4,21.09,23.42,31.17,46.57,54.61,43860,48720,64830,96870,113590,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,700,32.6,0.366,1.7,NA,NA,32.45,67500,7.6,22.6,23.38,28.51,36.94,51.68,47010,48640,59300,76840,107480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2132,"Insulation Workers, Mechanical",detailed,170,44.8,0.091,0.46,NA,NA,45.07,93740,12.3,26.71,33.28,46.93,59.23,59.23,55550,69220,97610,123210,123210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2141,"Painters, Construction and Maintenance",detailed,5030,10.6,2.625,1.73,NA,NA,26.82,55780,3.4,17.87,23.04,25.98,29.53,35.84,37170,47920,54040,61420,74550,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2151,Pipelayers,detailed,690,11.2,0.359,1.52,NA,NA,33.62,69930,2,22.66,29.68,36.65,37.83,38.19,47130,61730,76240,78680,79430,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,5880,9.3,3.066,1.03,NA,NA,41.37,86040,3.3,22.52,29.13,37.7,49.63,62.43,46830,60590,78420,103240,129840,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2161,Plasterers and Stucco Masons,detailed,90,40.9,0.046,0.24,NA,NA,31.53,65590,6,22.99,23.42,26.62,46.36,47.46,47810,48720,55380,96420,98710,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2181,Roofers,detailed,2630,3.9,1.374,1.49,NA,NA,30.07,62540,2.8,22.11,23.48,28.73,36.56,37.65,45980,48840,59750,76050,78320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2211,Sheet Metal Workers,detailed,1860,9.2,0.972,1.12,NA,NA,45.12,93840,3.5,23.15,30.37,46.76,60.71,61.9,48150,63170,97260,126270,128750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-2221,Structural Iron and Steel Workers,detailed,1580,11.9,0.824,1.69,NA,NA,42.43,88250,2.7,29.66,37.83,47.35,48.43,50.13,61690,78680,98500,100740,104260,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,150,17.4,0.08,0.62,NA,NA,31.7,65940,5.3,19.28,21.57,32.18,37.66,46.89,40100,44860,66940,78330,97540,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,360,29.7,0.19,0.97,NA,NA,19.5,40550,3.4,14.53,16.63,18.21,22.89,25.56,30220,34590,37870,47610,53170,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,180,31.4,0.093,0.18,NA,NA,23.41,48690,11.9,19.3,19.31,19.47,24.95,36.29,40150,40160,40490,51900,75490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**,**,**,**,NA,NA,20.33,42280,14.2,14.29,17.68,22.37,22.38,27.84,29710,36780,46540,46550,57900,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,**,**,**,**,NA,NA,19.93,41460,14.2,14.29,14.29,17.69,25.05,29.02,29710,29720,36790,52100,60360,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4011,Construction and Building Inspectors,detailed,1480,8.8,0.772,0.92,NA,NA,40.17,83560,2.6,23.57,31.47,40.93,48.27,49.03,49020,65460,85130,100410,101980,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4021,Elevator and Escalator Installers and Repairers,detailed,460,38.4,0.241,1.51,NA,NA,48.71,101330,11.1,21.28,29.42,58.3,61.24,70.51,44270,61200,121260,127370,146650,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4031,Fence Erectors,detailed,400,28.7,0.209,1.2,NA,NA,21.57,44860,3.6,17.39,19.29,20.03,23.29,28.42,36180,40130,41660,48450,59110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4041,Hazardous Materials Removal Workers,detailed,580,12.7,0.304,0.97,NA,NA,28.24,58730,3.7,18.47,22.06,23.96,36.65,38.15,38410,45880,49840,76240,79340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4051,Highway Maintenance Workers,detailed,710,5.7,0.373,0.37,NA,NA,32.38,67340,0.8,28.41,29.31,31.43,36.72,38.11,59080,60970,65370,76380,79260,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,460,7.5,0.238,1.17,NA,NA,27.37,56930,4.5,18.05,21.34,27.36,30.03,37.83,37550,44380,56910,62470,78680,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-4090,Miscellaneous Construction and Related Workers,detailed,100,33.2,0.052,0.24,NA,NA,28.31,58890,5.5,20.4,20.71,28.17,35.51,35.51,42420,43070,58600,73850,73850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,310,13.1,0.163,0.64,NA,NA,37.89,78800,11.5,22.66,25.1,34.7,37.19,75.63,47130,52210,72170,77340,157310,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,47-5023,"Earth Drillers, Except Oil and Gas",detailed,**,**,**,**,NA,NA,26.07,54220,6,16.85,22.66,24.54,28.86,36.65,35060,47130,51050,60030,76240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-0000,"Installation, Maintenance, and Repair Occupations",major,64660,1.5,33.72,0.85,NA,NA,31.23,64950,0.6,18,22.9,29.35,37.51,47.74,37440,47630,61050,78010,99300,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,6270,3.3,3.268,0.87,NA,NA,41.46,86250,1,26.99,30.33,38.51,49.01,60.53,56140,63090,80100,101930,125910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,970,18.3,0.504,0.82,NA,NA,23.68,49250,3,17.82,18.67,22.41,28.04,32.25,37070,38840,46620,58320,67070,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,290,45,0.152,1.57,NA,NA,37.54,78080,7.4,23.03,29.88,38.24,47.78,48.79,47890,62160,79530,99390,101470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,2610,7.9,1.362,1.11,NA,NA,31.59,65710,2.3,20.96,24.87,31.04,36.94,37.8,43590,51720,64560,76830,78620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,**,**,**,**,NA,NA,30.41,63250,10.4,18.18,22.81,28.74,37.37,48.56,37820,47450,59770,77730,101000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,130,8.5,0.068,0.89,NA,NA,41.89,87130,3.2,23.79,36.77,46.29,47.64,47.64,49490,76490,96290,99090,99090,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,910,12.4,0.477,1.32,NA,NA,38.72,80540,2.3,29.42,32.45,37.81,46.14,49.18,61200,67490,78640,95980,102290,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,170,3.1,0.089,0.56,NA,NA,52.18,108540,0.8,41.64,48.69,48.69,61.95,61.95,86610,101270,101270,128850,128850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,90,21.9,0.045,0.7,NA,NA,26.68,55500,8.7,18.25,19.68,23.6,29.91,36.65,37950,40940,49080,62220,76240,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2097,Audiovisual Equipment Installers and Repairers,detailed,340,47.2,0.177,1.16,NA,NA,26.96,56070,8.5,18,22.9,26.31,31.97,36.08,37430,47630,54730,66500,75050,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,890,10.6,0.463,0.84,NA,NA,32.35,67280,3,18.47,23.34,32.14,37.79,47.16,38420,48550,66860,78590,98090,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,4170,2.4,2.177,2.45,NA,NA,33.64,69960,1.1,22.56,23.65,37.13,38.55,46.5,46930,49190,77240,80190,96710,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,1350,13.8,0.705,0.72,NA,NA,28.16,58570,4.5,18.15,22.85,23.25,32.11,38.81,37750,47530,48360,66780,80720,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3022,Automotive Glass Installers and Repairers,detailed,310,13.4,0.159,1.38,NA,NA,23.92,49760,4.2,17.93,19.16,22.89,28.99,30.23,37300,39840,47620,60300,62870,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,5470,6.2,2.852,0.64,NA,NA,27.19,56560,2.6,17.86,21.1,28.06,30.76,37.33,37160,43880,58370,63990,77640,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,3470,7.4,1.809,0.98,NA,NA,33.06,68760,0.9,22.81,28.17,30.76,37.4,46.29,47450,58590,63980,77790,96290,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3041,Farm Equipment Mechanics and Service Technicians,detailed,70,27.1,0.038,0.15,NA,NA,27.62,57450,3.8,20.68,22.36,25.82,30.86,38.23,43010,46510,53710,64190,79510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,2360,6.9,1.228,1.19,NA,NA,34.01,70730,1.5,23.44,29.13,32.4,37.72,47.35,48760,60590,67400,78460,98490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,130,27.4,0.07,0.43,NA,NA,23.83,49560,9.9,18.08,22.9,23.06,23.34,30.24,37610,47630,47960,48550,62890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,410,21.4,0.215,1.31,NA,NA,27.85,57930,4.9,18.05,23.34,28.86,30.97,37.8,37540,48550,60030,64420,78630,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3052,Motorcycle Mechanics,detailed,160,15.7,0.083,0.78,NA,NA,22.62,47040,1.6,17.83,18.42,22.63,23.32,29.09,37080,38320,47070,48500,60500,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,370,24.3,0.192,0.78,NA,NA,26.32,54740,2.7,17.84,22.75,25.97,28.82,33.02,37120,47320,54010,59950,68670,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,200,24.1,0.105,1,NA,NA,19.22,39980,3.5,17.21,17.58,17.91,22.02,22.98,35790,36560,37240,45810,47800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,300,17.4,0.159,1.39,NA,NA,24.07,50060,3.2,18.41,19.27,22.64,28.39,30.13,38290,40080,47100,59040,62680,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,1280,5.1,0.666,1.01,NA,NA,18.26,37990,2.6,14.57,16.31,17.64,19.26,23.12,30300,33920,36690,40050,48080,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,470,36.3,0.243,1.47,NA,NA,22.93,47700,11,14.33,15.71,22.81,28.74,31.93,29800,32670,47450,59780,66420,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,280,18.7,0.144,0.45,NA,NA,41.41,86120,8.5,20.42,35.18,38.55,47.78,60.53,42480,73170,80190,99390,125910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,3260,13.2,1.701,0.67,NA,NA,32.61,67830,3.1,21.7,23.66,30,37.8,46.85,45130,49210,62390,78620,97450,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,310,18.2,0.164,0.82,NA,NA,23.82,49550,4,18.03,18.19,22.66,28.86,32.11,37500,37830,47130,60020,66780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,3470,3.7,1.812,0.68,NA,NA,33.57,69830,0.6,22.93,27.82,31.9,38.16,47.38,47700,57860,66350,79370,98560,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,140,14.5,0.073,0.18,NA,NA,31.67,65880,1.1,23.01,26.29,33,36.77,37.44,47860,54670,68630,76490,77880,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,330,15,0.171,0.61,NA,NA,35.38,73580,5.6,23.45,28.41,33.46,42.46,49.18,48770,59100,69590,88310,102290,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,970,6.1,0.508,0.58,NA,NA,47.19,98150,2.3,28.02,37.74,47.78,58.36,60.53,58280,78490,99390,121380,125910,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,610,23.7,0.316,0.44,NA,NA,30.27,62970,4.8,20.88,22,29.98,36.76,38.91,43430,45770,62360,76450,80920,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,800,17,0.416,1.1,NA,NA,29.75,61880,5.9,17.87,22.79,29.13,36.46,47.35,37160,47400,60590,75840,98490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,80,23.4,0.042,0.53,NA,NA,32.58,67770,4.9,23.12,25.1,30,36.66,48.56,48080,52200,62390,76250,101000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,16280,2.8,8.491,0.84,NA,NA,26.02,54120,1,17.56,19.82,23.31,29.62,36.89,36530,41220,48480,61620,76740,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,**,**,**,**,NA,NA,24.35,50650,7.4,17.76,21.87,23.93,28.77,33.25,36930,45480,49770,59830,69170,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,220,7.8,0.115,1.05,NA,NA,26.82,55780,3,17.69,22.7,26.03,29.37,38.04,36800,47220,54150,61090,79120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,150,16.2,0.08,0.63,NA,NA,35.17,73160,5.2,23.49,29.69,36.98,38.26,45.55,48870,61760,76920,79570,94740,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,80,0.4,0.044,0.76,NA,NA,45.78,95230,0.3,37.62,38.83,47.22,47.22,59.05,78260,80760,98220,98220,122820,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,570,5.9,0.299,0.48,NA,NA,23.86,49640,1.6,15.77,17.91,22.84,29.08,29.08,32810,37240,47500,60490,60490,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,990,9.6,0.516,0.44,NA,NA,25.79,53640,2.3,17.01,17.96,23.51,30,37.53,35390,37350,48900,62390,78060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,87710,1.6,45.741,0.77,NA,NA,25.93,53930,0.5,16.62,18.18,22.95,30,38.61,34570,37800,47740,62400,80300,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,6880,1.8,3.59,0.8,NA,NA,36.1,75100,0.9,23.24,28.74,36.1,43.61,49.31,48340,59780,75080,90700,102560,,
